city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
iq,2002,5,2002-01-29,0.2330143,0.2351857,0.1964857,0.2055429,59.4,-0.821834312321663,-0.8894343621081194,0.5513054402568387,-1.1832473430729074,0.8154629378033198,43.12,1.0356374988976318,59.4,0.5160677241129575,-1.63346742300891,26.3,9.7,32.5,20.8,120.2,12
iq,2002,6,2002-02-05,0.1849167,0.1733286,0.1687429,0.1844286,4.68,-1.6183745744802913,-1.7836872551181433,-0.07374076426758308,-1.1832473430729074,-0.43117584912513696,69.96,1.082902591752457,4.68,-0.14479530158951975,-1.6503925695422517,26.625,9.725,34.0,20.8,70.4,14
iq,2002,7,2002-02-12,0.2919714,0.2241429,0.3051,0.3732714,104.37,0.010802939836386288,0.14239589928528443,0.8322804689173315,-0.9785401136403225,1.0529179448372954,33.3,0.6784432857425997,104.37,0.8284402030115358,-0.6574506396506955,27.85,10.725,33.6,20.8,62.8,18
iq,2002,8,2002-02-19,0.1288,0.1224333,0.09594286,0.1251714,37.46,-0.11673976035144204,-0.05867871615816439,0.5414466675150722,-0.6510085465481822,0.6967354342862981,49.43,0.5030933992766384,37.46,0.5141153960903723,-0.6461672086297842,27.02,9.78,33.5,21.0,14.0,8
iq,2002,9,2002-02-26,0.1162,0.1787429,0.08991429,0.2104143,80.14,-0.64977199012385,-0.6724854352699974,0.8115770457455892,-0.855715775980767,1.0529179448372954,201.2,1.1480273952618767,80.14,0.8137977430813145,-1.4021570870664004,26.7,9.6,32.2,20.5,47.6,7
iq,2002,10,2002-03-05,0.3183667,0.2556,0.266,0.2973833,92.84,0.5943709566186983,0.6344995621492463,0.9387552171505642,0.7000591677068821,1.0529179448372954,160.1,0.39846075097244943,92.84,0.974864802518734,-0.15533795919446183,27.85,13.2,35.7,21.0,48.3,10
iq,2002,11,2002-03-12,0.2483857,0.1795,0.2698143,0.2992333,41.96,0.441560362925894,0.7773683676640996,0.62130272851747,0.8638249512529407,0.6373716825278212,46.9,0.2162556220424476,41.96,0.588303859855264,0.01955522163953999,26.95,10.45,34.5,21.6,9.1,7
iq,2002,12,2002-03-19,0.2265857,0.2483333,0.2302,0.2435143,61.18,0.0986389503510576,0.10535583862367112,1.0156536457783232,-0.5281842088886266,0.8154629378033198,92.4,0.7702674546768362,61.18,1.0305061503765667,-0.7872100963971022,26.95,11.775,33.3,20.6,76.8,10
iq,2002,13,2002-03-26,0.2127857,0.27455,0.1987,0.2284571,110.42,-1.2020559484012665,-1.3974123371074636,0.531587894773345,-1.428896018391995,0.6967354342862981,127.9,1.3121924124231326,110.42,0.5092345761364094,-1.9606869226311414,26.1,10.3,32.3,20.7,49.0,5
iq,2002,14,2002-04-02,0.19708,0.2962286,0.1805,0.2763286,94.01,-0.5559198146092592,-0.7677313058602062,0.9683315353757459,-1.3060716807324628,1.0529179448372954,122.3,1.226141079255402,94.01,0.9982927384480837,-1.2554724837906015,27.3,10.4,32.5,20.2,20.1,11
iq,2002,15,2002-04-09,0.2698286,0.1968143,0.2025857,0.2662857,75.98,-0.8182246134901814,-1.0375946047545304,0.6991870341433707,-1.5517203560515507,0.8154629378033198,187.8,1.1590318634524306,75.98,0.680063275550085,-1.6673177160716444,26.3,9.4,31.4,20.8,13.0,8
iq,2002,16,2002-04-16,0.26935,0.2121571,0.1889286,0.1949429,109.49,-0.058984575678574465,-0.13275883748139095,0.6705965929162915,-0.855715775980767,0.9935541930787847,49.8,0.5745322419076445,109.49,0.6839679315269227,-1.0410872943814344,27.2,13.0,34.6,20.3,49.0,18
iq,2002,17,2002-04-23,0.2678429,0.2614143,0.2485,0.2669286,45.59,-0.21059193670828705,-0.21213039593613314,0.8924189837461288,-0.7738328842077377,0.6967354342862981,96.1,0.9073723041723444,45.59,0.8801768948925331,-0.8097769584389252,27.2666666667,10.7,33.3,21.7,53.9,13
iq,2002,18,2002-04-30,0.1703571,0.1418286,0.1977286,0.2570714,60.05,-0.35858959806421586,-0.40791357350723084,0.6104580780874942,-1.3470131266189658,0.04373416494284819,52.6,0.7298576042986799,60.05,0.5961131718089372,-0.7364346568010256,27.625,8.66666666667,33.5,21.2,1.0,9
iq,2002,19,2002-05-07,0.2272571,0.1782429,0.1773857,0.2101143,101.3,-0.4031092200742006,-0.4925765690935308,0.7632690583449094,-1.101364451299878,0.162461668459836,66.85,0.9034034795852408,101.3,0.7444900993387182,-0.5220494673918582,27.5,11.525,34.0,21.3,25.4,22
iq,2002,20,2002-05-14,0.1338,0.1096333,0.2196143,0.1417,46.79,-0.8844024301736125,-1.1222576003408304,0.6094722003992457,-1.387954572505492,0.6967354342862981,93.4,1.1588514623382773,46.79,0.553161955995401,-1.6898845781174165,26.8666666667,9.7,32.3,20.8,543.3,10
iq,2002,21,2002-05-21,0.1921143,0.1776429,0.2308571,0.2222,51.25,-0.6606010874605494,-0.3549992014509865,0.473421133940792,-0.364418425342568,-0.015629586815662608,32.3,0.850906754318994,51.25,0.443831588370651,-0.34151457104937527,27.7,12.15,33.8,20.8,9.1,5
iq,2002,22,2002-05-28,0.1764571,0.1749143,0.1881571,0.2386286,41.54,-0.2334533640448253,-0.2862105172593177,0.6439779056854567,-0.4872427630021236,-0.19372084209116125,58.02,0.7226415595937066,41.54,0.606850975830651,-0.6743757861840375,26.325,9.775,32.3,20.8,146.7,13
iq,2002,23,2002-06-04,0.3204714,0.2780857,0.2377286,0.3431857,72.76,-1.3199727847576939,-1.492658206956879,-0.07078313189294415,-0.7328914383212114,-0.7279946079176234,19.12,0.7929979955145477,72.76,-0.10965339772965911,-0.24560540736570327,27.3,11.6333333333,34.3,20.7,28.0,2
iq,2002,24,2002-06-11,0.3862667,0.2591333,0.3284143,0.3916286,69.62,-0.4861322990942984,-0.09571877681977768,0.5306020170850964,-0.5281842088886266,0.3999166754938117,39.48,0.7675614379140488,69.62,0.48092582025309444,-0.15533795919446183,27.8,11.5,34.0,20.7,1.0,11
iq,2002,25,2002-06-18,0.2212714,0.1735143,0.2119714,0.2252143,39.16,-0.8651507016686039,-1.175171973137868,-1.012295948052279,-0.28253553356953875,-2.568270912431053,22.95,-0.294099140108545,39.16,-1.0389615225400535,0.5329513331206351,26.2333333333,8.73333333333,33.0,18.8,31.0,11
iq,2002,26,2002-06-25,0.1791714,0.2791,0.1326143,0.2132857,3.18,-1.7062105849949625,-1.624944138208659,-2.202249841582179,-0.7328914383212114,-1.6184508842950829,14.1,-0.7449215333898405,3.18,-2.0941948029280053,0.5385930486370146,26.15,10.8,32.6,18.6,7.1,3
iq,2002,27,2002-07-02,0.1015429,0.1266,0.1193571,0.07624286,3.27,-2.6940648978564603,-3.117129438935927,-2.4457615332719684,-0.8147743300942407,-3.161908430016026,6.2,-0.3157472742360916,3.27,-2.3782585259432696,-0.2625305538990455,26.275,9.5,32.6,20.7,5.1,7
iq,2002,28,2002-07-09,0.21602,0.2350667,0.1511857,0.2129714,5.71,-1.6436424679852193,-1.5296982676184923,-1.64818680231657,0.004054587636098537,-0.906085863193122,8.7,-0.3022171903969035,5.71,-1.6881105803120198,-0.22868026083631057,26.1333333333,10.6333333333,32.3,20.3,26.3,7
iq,2002,29,2002-07-16,0.1080429,0.07298571,0.1112286,0.1179714,63.0,-1.1719751225594628,-1.0058459812244749,-1.38791519682778,-0.32347697945604176,-1.2622683737440856,8.3,-0.4290391761837216,63.0,-1.4460219091331639,0.7134862294473212,25.4,9.0,30.1,20.1,0.0,4
iq,2002,30,2002-07-23,0.2225,0.2631,0.2489857,0.3464714,65.55,-0.8073955161534342,-0.5931138768152552,-1.3218614179398902,0.12687892529563077,-2.62763466418953,12.41,-0.5769680927556322,65.55,-1.3698811174140209,1.0294222980486418,27.8,11.6,33.6,19.5,68.1,5
iq,2002,31,2002-07-30,0.3870143,0.2601714,0.3492714,0.2830571,89.93,-0.5667489119460064,-0.2756276422554509,-0.49273861407288067,0.5772348300473266,0.04373416494284819,23.33,-0.13029492517559169,89.93,-0.5869975921108249,0.48781760902909016,26.7,11.14,33.8,19.3,35.6,6
iq,2002,32,2002-08-06,0.3041167,0.2788429,0.3074571,0.3378429,14.34,-0.8747765654999572,-0.339124889315562,-1.8384611202347958,0.3725276006147419,-2.1527246501215447,5.44,-0.9592380612828604,14.34,-1.8374636718189283,1.6161607111597371,27.25,12.8,34.0,20.2,0.0,7
iq,2002,33,2002-08-13,0.3771571,0.3059,0.2884,0.3608429,9.81,0.3958375074105633,0.17414452281533999,-2.525617593584259,0.7410006135933851,-1.1435408702270977,1.7,-2.400101788828964,9.81,-2.3870440019424004,1.9828722193689823,27.8333333333,12.2333333333,35.1,20.6,7.1,7
iq,2002,34,2002-08-20,0.345425,0.31354,0.29505,0.3092667,31.71,-1.3897603002726544,-1.7519386315880878,-1.9922579781804597,0.6181762759338529,-2.3308159053970434,5.61,-0.7481687535077103,31.71,-1.9741266313498682,1.3397166511335823,27.450000000000003,11.79,33.1,20.8,70.6,4
iq,2002,35,2002-08-27,0.3045429,0.2694429,0.2508571,0.3224714,38.8,0.48728321759897053,0.6556653114162285,-1.010324193365928,1.3141808560046366,-0.6686308561591127,10.7,-1.3007373772036295,38.8,-1.0399376865171797,1.3566417976827214,27.4,11.15,35.1,20.9,24.1,9
iq,2002,36,2002-09-03,0.2290143,0.1319714,0.2494571,0.1908857,81.85,1.3151075382624462,1.1689347235471303,-0.5568206382744194,1.3960637477776658,0.6967354342862981,13.1,-1.3869691114855134,81.85,-0.6153063479941374,1.0124971515389949,27.4,10.475,33.3,21.7,17.0,17
iq,2002,37,2002-09-10,0.3075429,0.2941714,0.3234,0.1907714,25.36,0.9950475538664023,0.8196998654572706,-1.467771257830178,1.191356518345081,-1.6184508842950829,3.2,-1.8846957953933312,25.36,-1.4958062729915773,1.8474710471338405,28.2333333333,13.2333333333,35.9,19.9,89.9,8
iq,2002,38,2002-09-17,0.3274143,0.3472571,0.3386714,0.3838714,11.49,2.0935993045791097,1.4387980224414547,-2.116478517210796,1.68265386898328,-0.5499033526421248,0.8,-2.952129209169801,11.49,-2.0229348311628237,2.631669503120761,28.9,12.7,36.6,21.5,0.8,22
iq,2002,39,2002-09-24,0.2379833,0.3084286,0.2681143,0.3200429,38.56,1.1827519057377902,1.491712394497699,-0.6376625762749197,2.255834111394531,-0.7279946079176234,41.1,-1.0737927710548083,38.56,-0.5157376203456434,1.503326400950622,27.9,12.2,36.0,20.4,86.9,18
iq,2002,40,2002-10-01,0.2721143,0.1793667,0.3142429,0.2741714,70.98,1.5328927151333838,1.5816668279563502,-1.0517310397093733,2.501482786713619,-0.5499033526421248,24.1,-1.7447045280082563,70.98,-0.8886322670560184,1.7346367368852325,29.2,14.1333333333,37.7,21.7,74.2,21
iq,2002,41,2002-10-08,0.37815,0.3857833,0.2314286,0.2459333,70.22,0.7435718514799732,1.0736888529569637,0.22300830119376874,1.437005193664192,0.3999166754938117,34.4,-0.36986760956758563,70.22,0.18905278521582536,1.2494492029899849,28.075,11.45,34.6,21.8,79.8,16
iq,2002,42,2002-10-15,0.1992714,0.1592429,0.2581286,0.2277143,21.96,0.3898213424106438,0.4545906959727797,0.17075680511045438,0.7000591677068821,-0.3718120973666261,40.7,-0.13480495311777768,21.96,0.17148183328589625,0.5103844710551166,28.0,11.6333333333,34.2,22.0,4.5,31
iq,2002,43,2002-10-22,0.2278714,0.2144571,0.2997714,0.2229429,48.94,-0.4235641820846031,-0.704234058800095,-0.2600715728130676,-1.0604230054133517,-0.13435709033265045,35.4,-0.044063190893707825,48.94,-0.3039100330726867,-0.34151457104937527,27.95,10.3,36.0,21.8,167.8,25
iq,2002,44,2002-10-29,0.3290857,0.2862143,0.2940571,0.3159286,89.77,0.5763224616189878,0.8461570518557684,1.0777639152934715,0.0859374794091278,1.2903729518712712,39.7,0.48974371656423005,89.77,1.139836518001319,-0.13277109715263852,27.64,10.38,34.1,22.5,34.1,28
iq,2002,45,2002-11-05,0.3071429,0.27695,0.2879286,0.3642857,95.47,-0.25029862638144407,-0.32854201505248865,0.8963624931188703,-0.24159408768301255,0.6967354342862981,124.2,0.911701931000379,95.47,0.9104379787301007,-1.1257130270402456,28.3,11.0,33.8,22.6,63.9,26
iq,2002,46,2002-11-12,0.2368333,0.2021571,0.2095143,0.1620286,91.36,-0.5631392122722226,-0.7994799293902617,0.6794694886599162,-0.20065264179648626,0.6967354342862981,91.33,1.00785572676265,91.36,0.6644446515744059,-1.5375582593252377,27.6,10.7,33.6,21.4,212.6,18
iq,2002,47,2002-11-19,0.2506143,0.2791333,0.2156333,0.2982667,61.69,-0.3862639577375818,-0.2015475209322243,0.9959360996047225,-0.4872427630021236,0.9935541930787847,85.8,1.1079783471246532,61.69,1.0119590344011773,-0.7759266653761905,27.35,8.9,33.5,21.7,77.0,27
iq,2002,48,2002-11-26,0.3109286,0.2852286,0.2907286,0.2563286,60.15,0.43434096442067643,0.5868766272245596,1.1970550679529635,0.9866492889124963,-0.43117584912513696,56.92,0.6730312522043985,60.15,1.2638093455562927,0.40319187636238096,28.1,10.55,34.0,22.0,17.2,11
iq,2002,49,2002-12-03,0.3008,0.2528,0.3449571,0.3483286,49.69,0.4126827697471821,0.41225919817960865,0.7918595002621347,-0.118769750023457,0.9341904413203076,49.2,0.32792391393745685,49.69,0.8001314471282207,-0.5389746139252005,28.5,9.75,33.7,22.9,46.0,38
iq,2002,50,2002-12-10,0.2680286,0.1424286,0.2886714,0.1850714,35.02,0.042086998341233924,-0.11159308821440876,0.7258057213742056,0.12687892529563077,0.8748266895617968,30.89,0.5743518407934931,35.02,0.7308238033856246,-0.5671831914794541,27.65,9.45,34.0,22.9,57.2,29
iq,2002,51,2002-12-17,0.2542286,0.1839143,0.2707143,0.2090286,25.73,-0.013261720163243751,-0.03222152975966657,0.8894613520616359,-0.4463013171155973,1.2310092001127941,24.3,0.7298576042986799,25.73,0.9065333227532628,-0.9903118547853575,27.98,8.72,34.0,23.3,24.0,21
iq,2002,52,2002-12-24,0.1194,0.1364,0.1718286,0.1895857,151.73,0.03246113450983275,0.052441465826633366,0.891433106747987,-0.5691256547751529,0.6373716825278212,54.7,0.6746548622696475,151.73,0.8889623708233313,-0.5389746139252005,27.975,10.65,33.8,21.9,137.9,11
iq,2003,1,2003-01-01,0.3234143,0.3004143,0.3291857,0.3184286,46.91,1.2982622759258275,1.2747634676596191,0.3679322633958471,0.6181762759338529,0.2218254202183468,28.3,-0.5058900523529289,46.91,0.35402450069841296,1.0801977376565657,28.45,9.95,34.4,22.4,92.9,10
iq,2003,2,2003-01-08,0.4884,0.4024429,0.4149286,0.4697,11.77,-0.12636562502509743,0.052441465826633366,0.41821200548287796,0.6181762759338529,-0.7279946079176234,33.6,0.4412158158850886,11.77,0.38428558453597805,-0.36972314860362854,28.9333333333,10.2,35.0,22.1,35.1,5
iq,2003,3,2003-01-15,0.303,0.1694667,0.2915429,0.3012857,60.46,-0.770095292648667,-0.36029063858254423,0.38863568656755015,-0.7738328842077377,0.3999166754938117,27.9,0.7966060178733486,60.46,0.338405876722734,-0.6405254931173536,28.0,9.5,33.3,22.5,164.4,6
iq,2003,4,2003-01-22,0.2249571,0.2602714,0.2069286,0.2895,84.05,0.2454333798861967,0.3434705139879398,-0.23246700858409092,0.24970326295518633,-0.6686308561591127,8.8,-0.45537773938023574,84.05,-0.2873152451198802,0.3580581522708359,28.4,10.6,34.2,23.0,67.1,2
iq,2003,5,2003-01-29,0.1660286,0.1406286,0.1913857,0.1834429,35.05,1.3921144514403705,0.8461570518557684,-0.9146940955626711,1.191356518345081,-0.13435709033265045,6.26,-1.664606431721179,35.05,-0.9169410229393334,0.9504382808983113,28.6,12.0,35.4,22.5,7.9,1
iq,2003,6,2003-02-05,0.19145,0.08642857,0.1368,0.1567143,56.36,-0.5186195902622379,-0.5190337554920708,0.6075004464030014,-0.8966572218672932,-0.43117584912513696,170.6,0.8191561575969087,56.36,0.6273504197602927,-0.7533598033343676,26.6,7.0,33.8,22.4,41.9,2
iq,2003,7,2003-02-12,0.3137143,0.2284143,0.2521143,0.2864714,70.63,-1.0516518200346459,-1.0587603540215127,0.12540644939426757,-1.7154861395976324,0.28118917197682386,38.7,0.7940804022247143,70.63,0.05531831768459576,-1.3175313544075893,26.75,8.35,33.2,22.4,55.9,2
iq,2003,8,2003-02-19,0.1262571,0.1355143,0.1036571,0.1337143,25.03,0.6172323839552366,0.7403283070025284,0.727777476060596,0.6181762759338529,-0.13435709033265045,41.1,0.2409705751737109,25.03,0.741561607339008,0.600651919238206,28.0,10.64,32.4,23.3,121.9,3
iq,2003,9,2003-02-26,0.2976,0.2366333,0.22915,0.2072833,132.2,1.2766040812523811,1.0472316665584238,0.7396080034887136,0.6181762759338529,0.9935541930787847,53.6,-0.25928172437011293,132.2,0.758156395291812,-0.09892080408595468,29.4,11.2,35.0,22.9,0.0,5
iq,2003,10,2003-03-05,0.1695286,0.1389571,0.2340571,0.1851429,63.71,-0.27436328638102625,-0.15392458600753767,0.4172261284847754,-0.20065264179648626,0.9341904413203076,134.46,0.5559509267838163,63.71,0.38623791255856327,-0.5784666225003654,27.95,9.1,32.9,22.9,5.0,1
iq,2003,11,2003-03-12,0.2,0.1902857,0.1589429,0.1636286,47.97,-0.9722384406882839,-1.0852175396792172,0.4162402507965268,-0.4872427630021236,-0.19372084209116125,186.8,1.0235506240095413,47.97,0.39697571651194674,-1.2329056217448289,26.7,7.5,32.0,22.1,98.4,4
iq,2003,12,2003-03-19,0.2142143,0.2251571,0.2191714,0.2485,109.04,0.0493063968464994,0.052441465826633366,0.8934048614343774,0.7410006135933851,0.3999166754938117,362.03,0.7024366344046292,109.04,0.9006763388221749,-0.4035734416663635,27.6,9.9,33.5,22.7,61.9,2
iq,2003,13,2003-03-26,0.1475286,0.2694571,0.1268571,0.2059143,93.61,0.6822069671333217,0.9572772338406083,1.0215689098374157,0.41346904650126814,0.9341904413203076,44.5,0.44554544271312324,93.61,1.0588149062598817,0.04212208368136331,30.8,15.8,42.2,21.8,75.9,4
iq,2003,14,2003-04-02,0.2482,0.2627714,0.2065,0.2886857,89.38,0.2045234567076937,0.4016763239165353,0.9003060024916117,0.16782037118215706,0.10309791670132523,44.72,0.6248641537661881,89.38,0.9182472907521041,-0.008653355914713239,28.26,9.96,34.2,22.6,75.0,0
iq,2003,15,2003-04-09,0.2052429,0.1842,0.1931286,0.2087857,78.59,0.20933638904452137,-0.09571877681977768,1.3942305269284239,-0.4872427630021236,0.6967354342862981,86.23,1.035998301138563,78.59,1.464899128875866,-0.9226112686559391,28.175,9.675,34.5,22.9,79.0,0
iq,2003,16,2003-04-16,0.2668286,0.2182286,0.1998714,0.2621429,51.14,-0.9156864886785081,-1.1698805360063105,0.44976007908459603,-1.2651302348459366,0.28118917197682386,43.85,1.0010004842986078,51.14,0.40966584848791543,-1.8196440348638234,27.72,8.48,34.2,22.4,49.0,0
iq,2003,17,2003-04-23,0.3234429,0.2531714,0.2852286,0.2931,77.34,0.13353270852964114,0.2799732676686221,0.8027041500020037,-0.32347697945604176,0.3999166754938117,56.6,0.5658729882515753,77.34,0.8342971870109563,-0.3866482951369708,28.2,10.45,33.9,21.8,82.9,0
iq,2003,18,2003-04-30,0.4350571,0.3769143,0.2636143,0.3348429,65.43,-0.9626125768568827,-1.1222576003408304,0.5670794770576978,-1.0604230054133517,0.756099186044809,247.6,1.1631810891536856,65.43,0.51509156013583,-1.6898845781174165,27.2,8.33333333333,32.9,22.7,105.9,1
iq,2003,19,2003-05-07,0.1994286,0.1501,0.1834667,0.1477,138.05,-1.1623492587281095,-0.8418114271833906,0.2525846201090965,-0.7738328842077377,0.10309791670132523,59.5,1.0195817994224379,138.05,0.19686209723783119,-0.8718358290598626,28.35,9.31666666667,33.6,23.4,69.0,1
iq,2003,20,2003-05-14,0.2454286,0.1847,0.2614571,0.2688857,84.16,-2.4522150601436863,-2.857849014304718,-0.5321737057299356,-2.2886663820088606,-1.559087132536572,95.3,1.2712413587025222,84.16,-0.5801644441342768,-1.8140023193513928,27.0,8.8,32.5,22.0,246.2,1
iq,2003,21,2003-05-21,0.1892571,0.16695,0.1843,0.1707429,23.7,-1.647252166816749,-1.6778585102649033,-0.20880595303778818,-1.2241887889594103,-0.6686308561591127,34.56,0.9835015758723179,23.7,-0.28633908114275514,-1.0298038633605227,27.4666666667,8.9,32.5,22.3,145.8,1
iq,2003,22,2003-05-28,0.2411429,0.1987,0.2537286,0.2544571,166.52,-0.15644645002459906,-0.09571877681977768,0.5118703485997445,-0.405359871229071,0.34055292373533463,113.8,0.5550489211878028,166.52,0.46725952430000073,-0.0199367869356249,27.7,8.72,35.0,22.4,187.9,1
iq,2003,23,2003-06-04,0.2369571,0.1213143,0.1923143,0.2074,70.25,-1.0468388885400723,-0.9952631069613594,0.5444042991996043,-1.3060716807324628,0.8748266895617968,40.7,1.206116555180476,70.25,0.4897112961838951,-1.520633112791896,27.2,8.15,33.4,22.4,72.1,2
iq,2003,24,2003-06-11,0.3135857,0.3539833,0.2658571,0.2809143,98.72,-0.8398828081636278,-0.9582230462997883,0.5375031581423307,-1.5107789101650475,0.04373416494284819,61.8,1.0300450642579075,98.72,0.5014252641827363,-0.9056861221225972,27.7,9.575,33.2,21.6,107.0,3
iq,2003,25,2003-06-18,0.3237,0.2755,0.3547571,0.2723143,47.15,-1.5377579616285832,-1.7360643201934567,-0.9383551504189063,-0.8966572218672932,-1.0248133667101098,5.56,0.25035143329901577,47.15,-0.9960103067265182,-0.17790482123628515,27.525,10.725,33.5,21.8,40.4,4
iq,2003,26,2003-06-25,0.1882571,0.2322667,0.1737714,0.1928,88.88,-2.06116432756959,-2.0323848054863207,-0.5489336195289365,-1.387954572505492,-0.5499033526421248,38.1,0.9483233579055831,88.88,-0.6484959238997468,-1.114429596019334,26.95,9.45,32.7,21.9,93.5,6
iq,2003,27,2003-07-02,0.2618143,0.1715857,0.3099429,0.2584286,61.09,-2.2789495044405275,-2.302248104380645,-0.8979341817637095,-0.6510085465481822,-0.6092671044006356,42.5,0.7653966244937174,61.09,-0.9725823707971674,-1.1313547425526758,25.8666666667,7.5,33.8,21.7,79.3,2
iq,2003,28,2003-07-09,0.1802714,0.1629714,0.1541286,0.1611,53.58,-0.7508435641436105,-0.5878224396837396,-0.8170922437631699,0.0859374794091278,-0.7873583596761342,13.55,-0.1781012213854993,53.58,-0.899370071009403,0.290357566153265,27.075,10.875,33.2,20.7,1.5,2
iq,2003,29,2003-07-16,0.1935714,0.16885,0.1590857,0.2314714,65.2,-0.8795894978367849,-0.688359747405464,-1.1700363146805777,-0.20065264179648626,-3.221272181774503,27.06,-0.3099744384695876,65.2,-1.1190069703043646,1.0407057290814008,27.6666666667,10.8333333333,33.4,17.4,23.8,5
iq,2003,30,2003-07-23,0.2858143,0.1630714,0.2880286,0.2774571,2.64,-1.1358781317177875,-0.7836056172548372,-2.4073123186130156,-0.6919499924347084,-2.0933608983630676,6.39,-1.2958665470205124,2.64,-2.3069985541780884,0.8150371086631696,26.4666666667,10.3666666667,32.1,18.0,9.9,1
iq,2003,31,2003-07-30,0.2077857,0.1562143,0.1743286,0.2188143,24.64,-0.8519151381634189,-0.5507823790221262,-1.48650292631553,-0.077828304136954,-0.906085863193122,12.0,-0.7319326529057366,24.64,-1.5368051608508597,0.374983298819975,27.225,9.9,32.4,21.3,69.1,1
iq,2003,32,2003-08-06,0.2443714,0.1746429,0.2174143,0.2323,89.28,-0.14802381885628968,-0.40791357350723084,-1.5821330234286408,0.45441049238777115,-1.1435408702270977,6.5,-1.288650502315539,89.28,-1.606112804593456,1.2945829270815299,27.85,11.2,34.2,21.3,117.0,0
iq,2003,33,2003-08-13,0.2471143,0.1711143,0.2337429,0.2638,52.47,-0.41754801624242943,-0.6142796260822374,-0.8417391756175469,-0.03688685825042773,-0.8467221114346113,21.0,-0.5226673563099868,52.47,-0.9198695149390437,0.5103844710551166,27.4,10.05,34.4,21.7,79.0,0
iq,2003,34,2003-08-20,0.4252429,0.3624833,0.3566143,0.3855286,45.38,-0.3946865889058912,-0.1803817724060776,-1.2607370261129511,0.41346904650126814,-0.43117584912513696,35.1,-0.773244508867278,45.38,-1.3152159336016447,0.2734324196041267,27.75,11.9,34.0,20.0,18.3,0
iq,2003,35,2003-08-27,0.2495857,0.2122,0.2508143,0.2652143,29.51,0.034867600678270536,0.422842072442682,-0.2797891182965613,-0.20065264179648626,-0.906085863193122,18.03,-0.2955423490470143,29.51,-0.3341711169785845,0.600651919238206,28.0,12.1,34.4,21.4,95.7,0
iq,2003,36,2003-09-03,0.3417,0.2863143,0.2101857,0.2659857,8.84,-0.3814510262430083,-0.4872851319619731,-3.014612731650188,0.9866492889124963,-2.1527246501215447,33.5,-2.164137126795771,8.84,-2.724796744792915,1.3453583666499618,26.65,11.9,33.9,18.5,0.8,2
iq,2003,37,2003-09-10,0.2232286,0.2028714,0.1952571,0.2701857,36.42,0.8398304931629539,0.8091169911941972,-0.9738467333933658,1.2732394101181104,-0.43117584912513696,6.0,-1.4564235418229676,36.42,-1.0165097506561602,1.305866358074797,27.8333333333,12.3,34.3,21.0,53.1,0
iq,2003,38,2003-09-17,0.3644857,0.2609857,0.3164571,0.3851571,55.73,-0.7460306318067829,-1.0323031676229728,-1.1414458734534985,1.437005193664192,-2.6869984159480405,115.2,-0.3833976933941455,55.73,-1.1092453303281073,0.5498764796302815,27.8,11.6,35.3,16.8,92.3,3
iq,2003,39,2003-09-24,0.4011857,0.3545167,0.3276714,0.3920429,100.55,0.2610754087174695,0.14239589928528443,0.2752597979671899,0.3315861547282156,0.162461668459836,53.36,0.006449122078987162,100.55,0.2241946891440187,0.04212208368136331,28.0333333333,10.6333333333,34.7,21.8,27.2,0
iq,2003,40,2003-10-01,0.2535,0.2371143,0.2290286,0.2321714,74.6,1.2826202462522527,1.1848090349417615,0.33835594517062617,1.437005193664192,0.10309791670132523,253.3,-0.5535159474360568,74.6,0.3530483366529552,0.8827376947807404,28.575,12.175,35.5,21.8,34.5,0
iq,2003,41,2003-10-08,0.1760286,0.1963833,0.2257571,0.2349286,38.3,0.06855812535155596,0.5815851900930019,0.6725683476026426,0.7819420594799114,-0.13435709033265045,42.5,0.5177058898133649,38.3,0.6693254715967014,0.7247696604800802,27.2,9.35,35.7,22.3,138.2,0
iq,2003,42,2003-10-15,0.2758286,0.2288429,0.2752,0.2871143,44.16,0.27671743839104435,0.18472739707845545,0.595669918284777,-0.6100671006616559,0.6373716825278212,34.6,0.2875140635593023,44.16,0.5892800238323891,-0.33023114002846365,28.3,10.65,34.4,22.9,36.0,2
iq,2003,43,2003-10-22,0.4750143,0.3795,0.4249429,0.4324429,39.52,0.9457149995195899,1.1689347235471303,0.611443955085636,1.68265386898328,1.1122816965958062,41.2,-0.08790066250388355,39.52,0.6566353396207327,0.23394041104475785,27.975,10.475,34.5,20.7,32.1,2
iq,2003,44,2003-10-29,0.1345143,0.1314714,0.1153571,0.1212714,32.47,1.8589688645292992,1.2906377797950437,-0.0293762855494988,1.2322979642316072,-0.2530845938496383,6.1,-1.2983921626691466,32.47,-0.04229808194131544,1.0745560221401862,28.7333333333,11.1333333333,35.5,22.8,56.4,3
